"","Track_Number","Slice_number","X","Y","Distance","Velocity","Pixel_value","Filename","X_centre","Y_centre","Radius","Distance_from_Centre","Include","condition"
"1740",18,42,278,355,1.918,1.918,-12303049,"Control_2_7",327.5,577.5,210.5,227.939685004608,TRUE,"Control"
"1741",18,43,285,351,1.04,1.04,-12369614,"Control_2_7",327.5,577.5,210.5,230.452815127088,TRUE,"Control"
"1742",18,44,286,349,0.288,0.288,-11845590,"Control_2_7",327.5,577.5,210.5,232.238024449055,TRUE,"Control"
"1743",18,45,291,348,0.658,0.658,-10989511,"Control_2_7",327.5,577.5,210.5,232.384379853724,TRUE,"Control"
"1744",18,46,299,347,1.04,1.04,-10527671,"Control_2_7",327.5,577.5,210.5,232.255247518759,TRUE,"Control"
"1745",18,47,303,347,0.516,0.516,-9212587,"Control_2_7",327.5,577.5,210.5,231.79840379088,TRUE,"Control"
"1746",19,2,326,593,1.697,1.697,-11973827,"Control_2_8",327.5,577.5,210.5,15.5724115023974,FALSE,"Control"
"1747",19,3,326,595,0.258,0.258,-13092565,"Control_2_8",327.5,577.5,210.5,17.5641680702503,FALSE,"Control"
"1748",19,4,328,594,0.288,0.288,-13619164,"Control_2_8",327.5,577.5,210.5,16.5075740192192,FALSE,"Control"
"1749",19,5,328,595,0.129,0.129,-13683415,"Control_2_8",327.5,577.5,210.5,17.5071414000116,FALSE,"Control"
"1750",19,6,326,595,0.258,0.258,-12959181,"Control_2_8",327.5,577.5,210.5,17.5641680702503,FALSE,"Control"
"1751",19,7,326,593,0.258,0.258,-12631757,"Control_2_8",327.5,577.5,210.5,15.5724115023974,FALSE,"Control"
"1752",19,8,326,596,0.387,0.387,-13026514,"Control_2_8",327.5,577.5,210.5,18.5607111932706,FALSE,"Control"
"1753",19,9,326,596,0,0,-13026514,"Control_2_8",327.5,577.5,210.5,18.5607111932706,FALSE,"Control"
"1754",19,10,333,593,0.982,0.982,-12829136,"Control_2_8",327.5,577.5,210.5,16.4468842033985,FALSE,"Control"
"1755",19,11,332,588,0.658,0.658,-11448261,"Control_2_8",327.5,577.5,210.5,11.4236596587959,FALSE,"Control"
"1756",19,12,333,588,0.129,0.129,-13026776,"Control_2_8",327.5,577.5,210.5,11.8532695911297,FALSE,"Control"
"1757",19,13,338,593,0.912,0.912,-12829136,"Control_2_8",327.5,577.5,210.5,18.7216452268491,FALSE,"Control"
"1758",19,14,342,594,0.532,0.532,-12368842,"Control_2_8",327.5,577.5,210.5,21.9658826364888,FALSE,"Control"
"1759",19,15,346,601,1.04,1.04,-12697550,"Control_2_8",327.5,577.5,210.5,29.9081928574764,FALSE,"Control"
"1760",19,16,348,607,0.816,0.816,-12566221,"Control_2_8",327.5,577.5,210.5,35.9235298933721,FALSE,"Control"
"1761",19,17,350,609,0.365,0.365,-12106188,"Control_2_8",327.5,577.5,210.5,38.7104637016918,FALSE,"Control"
"1762",19,18,354,619,1.389,1.389,-12368585,"Control_2_8",327.5,577.5,210.5,49.2392120164407,FALSE,"Control"
"1763",19,19,358,627,1.154,1.154,-11119806,"Control_2_8",327.5,577.5,210.5,58.1420673867038,FALSE,"Control"
"1764",19,20,358,635,1.032,1.032,-7701415,"Control_2_8",327.5,577.5,210.5,65.0884014245242,FALSE,"Control"
"1765",19,21,362,640,0.826,0.826,-7439274,"Control_2_8",327.5,577.5,210.5,71.3897751782424,FALSE,"Control"
"1766",19,22,368,645,1.008,1.008,-7307688,"Control_2_8",327.5,577.5,210.5,78.7178505804116,FALSE,"Control"
"1767",19,23,375,654,1.471,1.471,-7373481,"Control_2_8",327.5,577.5,210.5,90.0472098401722,FALSE,"Control"
"1768",19,24,377,663,1.189,1.189,-7899057,"Control_2_8",327.5,577.5,210.5,98.7952428004507,FALSE,"Control"
"1769",19,25,382,671,1.217,1.217,-12433097,"Control_2_8",327.5,577.5,210.5,108.224304109567,FALSE,"Control"
"1770",19,26,385,679,1.102,1.102,-12105153,"Control_2_8",327.5,577.5,210.5,116.655475653739,FALSE,"Control"
"1771",19,27,388,682,0.547,0.547,-11710141,"Control_2_8",327.5,577.5,210.5,120.749741200551,FALSE,"Control"
"1772",19,28,393,687,0.912,0.912,-11907780,"Control_2_8",327.5,577.5,210.5,127.5950626004,FALSE,"Control"
"1773",19,29,380,690,1.721,1.721,-12565704,"Control_2_8",327.5,577.5,210.5,124.147090179351,FALSE,"Control"
"1774",19,30,382,696,0.816,0.816,-12434378,"Control_2_8",327.5,577.5,210.5,130.431974607456,FALSE,"Control"
"1775",19,31,383,700,0.532,0.532,-12631244,"Control_2_8",327.5,577.5,210.5,134.486058757033,FALSE,"Control"
"1776",19,32,379,703,0.645,0.645,-12762062,"Control_2_8",327.5,577.5,210.5,135.655814471773,FALSE,"Control"
"1777",19,33,391,695,1.86,1.86,-12433095,"Control_2_8",327.5,577.5,210.5,133.56084755646,FALSE,"Control"
"1778",19,34,398,701,1.189,1.189,-12105420,"Control_2_8",327.5,577.5,210.5,142.205836729721,FALSE,"Control"
"1779",19,35,402,707,0.93,0.93,-8687283,"Control_2_8",327.5,577.5,210.5,149.400468540095,FALSE,"Control"
"1780",19,36,406,715,1.154,1.154,-7635624,"Control_2_8",327.5,577.5,210.5,158.330350849103,FALSE,"Control"
"1781",19,37,412,720,1.008,1.008,-7109028,"Control_2_8",327.5,577.5,210.5,165.669852417391,FALSE,"Control"
"1782",19,38,418,723,0.865,0.865,-6845858,"Control_2_8",327.5,577.5,210.5,171.349058941098,FALSE,"Control"
"1783",19,39,423,729,1.008,1.008,-6977955,"Control_2_8",327.5,577.5,210.5,179.087967211647,FALSE,"Control"
"1784",19,40,429,737,1.29,1.29,-10724535,"Control_2_8",327.5,577.5,210.5,189.056869750877,FALSE,"Control"
"1785",19,41,434,741,0.826,0.826,-10658224,"Control_2_8",327.5,577.5,210.5,195.12688179746,FALSE,"Control"
"1786",19,42,442,745,1.154,1.154,-11183281,"Control_2_8",327.5,577.5,210.5,202.895293193312,FALSE,"Control"
"1787",19,43,446,752,1.04,1.04,-12566225,"Control_2_8",327.5,577.5,210.5,210.932453643341,TRUE,"Control"
"1788",19,44,455,755,1.224,1.224,-9013142,"Control_2_8",327.5,577.5,210.5,218.546333760143,TRUE,"Control"
"1789",19,45,459,757,0.577,0.577,-7762047,"Control_2_8",327.5,577.5,210.5,222.514044500566,TRUE,"Control"
"1790",19,46,460,757,0.129,0.129,-9867423,"Control_2_8",327.5,577.5,210.5,223.106476822167,TRUE,"Control"
"1791",19,47,456,765,1.154,1.154,-11381177,"Control_2_8",327.5,577.5,210.5,227.307061042987,TRUE,"Control"
"1792",20,2,348,587,1.596,1.596,-12960721,"Control_2_9",327.5,577.5,210.5,22.59424705539,FALSE,"Control"
"1793",20,3,348,593,0.774,0.774,-12895441,"Control_2_9",327.5,577.5,210.5,25.7001945517928,FALSE,"Control"
"1794",20,4,347,597,0.532,0.532,-12829136,"Control_2_9",327.5,577.5,210.5,27.5771644662754,FALSE,"Control"
"1795",20,5,347,597,0,0,-12040649,"Control_2_9",327.5,577.5,210.5,27.5771644662754,FALSE,"Control"
"1796",20,6,352,601,0.826,0.826,-12698062,"Control_2_9",327.5,577.5,210.5,33.9484903935359,FALSE,"Control"
"1797",20,7,352,605,0.516,0.516,-12894929,"Control_2_9",327.5,577.5,210.5,36.8306937214058,FALSE,"Control"
"1798",20,8,355,607,0.465,0.465,-12894926,"Control_2_9",327.5,577.5,210.5,40.3298896601516,FALSE,"Control"
"1799",20,9,358,611,0.645,0.645,-12829135,"Control_2_9",327.5,577.5,210.5,45.3045251602972,FALSE,"Control"
"1800",20,10,361,618,0.982,0.982,-12631246,"Control_2_9",327.5,577.5,210.5,52.5594901040716,FALSE,"Control"
"1801",20,11,362,620,0.288,0.288,-12434639,"Control_2_9",327.5,577.5,210.5,54.7402959436648,FALSE,"Control"
"1802",20,12,366,628,1.154,1.154,-7570090,"Control_2_9",327.5,577.5,210.5,63.5019684734261,FALSE,"Control"
"1803",20,13,368,628,0.258,0.258,-7241129,"Control_2_9",327.5,577.5,210.5,64.7340713998432,FALSE,"Control"
"1804",20,14,374,633,1.008,1.008,-8031413,"Control_2_9",327.5,577.5,210.5,72.405110316883,FALSE,"Control"
"1805",20,15,378,641,1.154,1.154,-7241895,"Control_2_9",327.5,577.5,210.5,81.1326075015465,FALSE,"Control"
"1806",20,16,380,643,0.365,0.365,-7241895,"Control_2_9",327.5,577.5,210.5,83.9434333345974,FALSE,"Control"
"1807",20,17,387,649,1.189,1.189,-7373483,"Control_2_9",327.5,577.5,210.5,93.0188153009917,FALSE,"Control"
"1808",20,18,392,654,0.912,0.912,-7832743,"Control_2_9",327.5,577.5,210.5,100.062480480947,FALSE,"Control"
"1809",20,19,396,658,0.73,0.73,-11973573,"Control_2_9",327.5,577.5,210.5,105.700047303679,FALSE,"Control"
"1810",20,20,402,663,1.008,1.008,-12236998,"Control_2_9",327.5,577.5,210.5,113.404144545074,FALSE,"Control"
"1811",20,21,409,667,1.04,1.04,-12302279,"Control_2_9",327.5,577.5,210.5,121.04751133336,FALSE,"Control"
"1812",20,22,414,672,0.912,0.912,-12170693,"Control_2_9",327.5,577.5,210.5,128.11127975319,FALSE,"Control"
"1813",20,23,416,673,0.288,0.288,-11909322,"Control_2_9",327.5,577.5,210.5,130.201766501073,FALSE,"Control"
"1814",20,24,424,674,1.04,1.04,-8886971,"Control_2_9",327.5,577.5,210.5,136.471608769004,FALSE,"Control"
"1815",20,25,428,678,0.73,0.73,-8425403,"Control_2_9",327.5,577.5,210.5,142.128463018496,FALSE,"Control"
"1816",20,26,431,685,0.982,0.982,-6451360,"Control_2_9",327.5,577.5,210.5,149.226338157847,FALSE,"Control"
"1817",20,27,440,684,1.168,1.168,-6912678,"Control_2_9",327.5,577.5,210.5,154.914492543467,FALSE,"Control"
"1818",20,28,442,686,0.365,0.365,-6123673,"Control_2_9",327.5,577.5,210.5,157.741877762375,FALSE,"Control"
"1819",20,29,448,688,0.816,0.816,-9478859,"Control_2_9",327.5,577.5,210.5,163.494648230454,FALSE,"Control"
"1820",20,30,458,693,1.442,1.442,-6517402,"Control_2_9",327.5,577.5,210.5,174.271340156665,FALSE,"Control"
"1821",20,31,463,691,0.695,0.695,-7767471,"Control_2_9",327.5,577.5,210.5,176.755480820256,FALSE,"Control"
"1822",20,32,471,693,1.064,1.064,-10330039,"Control_2_9",327.5,577.5,210.5,184.207763137171,FALSE,"Control"
"1823",20,33,468,703,1.347,1.347,-10593464,"Control_2_9",327.5,577.5,210.5,188.389224744941,FALSE,"Control"
"1824",20,34,474,703,0.774,0.774,-10526380,"Control_2_9",327.5,577.5,210.5,192.905417238604,FALSE,"Control"
"1825",20,35,456,679,3.87,3.87,-8294583,"Control_2_9",327.5,577.5,210.5,163.751335872414,FALSE,"Control"
"1826",20,36,457,669,1.296,1.296,-7636402,"Control_2_9",327.5,577.5,210.5,158.563867258591,FALSE,"Control"
"1827",20,37,460,657,1.596,1.596,-6780574,"Control_2_9",327.5,577.5,210.5,154.5202252134,FALSE,"Control"
"1828",20,38,461,652,0.658,0.658,-7504297,"Control_2_9",327.5,577.5,210.5,152.880672421336,FALSE,"Control"
"1829",20,39,462,648,0.532,0.532,-9543880,"Control_2_9",327.5,577.5,210.5,151.856840478129,FALSE,"Control"
"1830",20,40,464,638,1.316,1.316,-7109539,"Control_2_9",327.5,577.5,210.5,149.306731261521,FALSE,"Control"
"1831",20,41,466,633,0.695,0.695,-9017277,"Control_2_9",327.5,577.5,210.5,149.206233113768,FALSE,"Control"
"1832",20,42,469,624,1.224,1.224,-7569831,"Control_2_9",327.5,577.5,210.5,148.944620580939,FALSE,"Control"
"1833",20,43,469,618,0.774,0.774,-9807052,"Control_2_9",327.5,577.5,210.5,147.18186029535,FALSE,"Control"
"1834",20,44,471,612,0.816,0.816,-8951745,"Control_2_9",327.5,577.5,210.5,147.588956226406,FALSE,"Control"
"1835",20,45,474,603,1.224,1.224,-7109539,"Control_2_9",327.5,577.5,210.5,148.702723579631,FALSE,"Control"
"1836",20,46,475,597,0.785,0.785,-10793690,"Control_2_9",327.5,577.5,210.5,148.78339961165,FALSE,"Control"
"1837",20,47,478,589,1.102,1.102,-7306918,"Control_2_9",327.5,577.5,210.5,150.93872929106,FALSE,"Control"
"1838",55,2,315,540,5.103,5.103,-10789563,"Lac_1",327.5,577.5,210.5,39.5284707521047,FALSE,"Lac RNAi"
"1839",55,3,315,536,0.516,0.516,-9935283,"Lac_1",327.5,577.5,210.5,43.3416658655387,FALSE,"Lac RNAi"
"1840",55,4,315,529,0.903,0.903,-12764629,"Lac_1",327.5,577.5,210.5,50.0849278725646,FALSE,"Lac RNAi"
"1841",55,5,313,526,0.465,0.465,-12828882,"Lac_1",327.5,577.5,210.5,53.5023363975817,FALSE,"Lac RNAi"
"1842",55,6,313,520,0.774,0.774,-9476798,"Lac_1",327.5,577.5,210.5,59.3000843169721,FALSE,"Lac RNAi"
"1843",55,7,312,516,0.532,0.532,-8359608,"Lac_1",327.5,577.5,210.5,63.4231818817063,FALSE,"Lac RNAi"
"1844",55,8,312,516,0,0,-8491196,"Lac_1",327.5,577.5,210.5,63.4231818817063,FALSE,"Lac RNAi"
"1845",55,9,313,516,0.129,0.129,-9610704,"Lac_1",327.5,577.5,210.5,63.1862326776965,FALSE,"Lac RNAi"
"1846",55,10,312,513,0.408,0.408,-10990818,"Lac_1",327.5,577.5,210.5,66.3362645918505,FALSE,"Lac RNAi"
"1847",55,11,312,508,0.645,0.645,-11255017,"Lac_1",327.5,577.5,210.5,71.207443431147,FALSE,"Lac RNAi"
"1848",55,12,313,502,0.785,0.785,-8426945,"Lac_1",327.5,577.5,210.5,76.8797762743883,FALSE,"Lac RNAi"
"1849",55,13,313,502,0,0,-8623810,"Lac_1",327.5,577.5,210.5,76.8797762743883,FALSE,"Lac RNAi"
"1850",55,14,313,500,0.258,0.258,-10268121,"Lac_1",327.5,577.5,210.5,78.8447842282544,FALSE,"Lac RNAi"
"1851",55,15,313,498,0.258,0.258,-9216463,"Lac_1",327.5,577.5,210.5,80.8115090813184,FALSE,"Lac RNAi"
"1852",55,16,313,494,0.516,0.516,-10269151,"Lac_1",327.5,577.5,210.5,84.7496312676344,FALSE,"Lac RNAi"
"1853",55,17,313,491,0.387,0.387,-9150668,"Lac_1",327.5,577.5,210.5,87.7068982463751,FALSE,"Lac RNAi"
"1854",55,18,313,484,0.903,0.903,-8426177,"Lac_1",327.5,577.5,210.5,94.6176516301266,FALSE,"Lac RNAi"
"1855",55,19,313,482,0.258,0.258,-8491192,"Lac_1",327.5,577.5,210.5,96.5945133017399,FALSE,"Lac RNAi"
"1856",55,20,313,480,0.258,0.258,-10267084,"Lac_1",327.5,577.5,210.5,98.5723084846855,FALSE,"Lac RNAi"
"1857",55,21,313,476,0.516,0.516,-9408935,"Lac_1",327.5,577.5,210.5,102.530483272049,FALSE,"Lac RNAi"
"1858",55,22,314,472,0.532,0.532,-12698836,"Lac_1",327.5,577.5,210.5,106.360236930913,FALSE,"Lac RNAi"
"1859",55,23,311,469,0.547,0.547,-12895188,"Lac_1",327.5,577.5,210.5,109.747437327712,FALSE,"Lac RNAi"
"1860",55,24,311,466,0.387,0.387,-12763600,"Lac_1",327.5,577.5,210.5,112.714240449022,FALSE,"Lac RNAi"
"1861",55,25,311,462,0.516,0.516,-12829393,"Lac_1",327.5,577.5,210.5,116.67261889578,FALSE,"Lac RNAi"
"1862",55,26,311,460,0.258,0.258,-12698062,"Lac_1",327.5,577.5,210.5,118.652855001471,FALSE,"Lac RNAi"
"1863",55,27,311,460,0,0,-10856123,"Lac_1",327.5,577.5,210.5,118.652855001471,FALSE,"Lac RNAi"
"1864",55,28,311,456,0.516,0.516,-12763855,"Lac_1",327.5,577.5,210.5,122.615251906115,FALSE,"Lac RNAi"
"1865",55,29,311,456,0,0,-12829393,"Lac_1",327.5,577.5,210.5,122.615251906115,FALSE,"Lac RNAi"
"1866",55,30,311,456,0,0,-11185089,"Lac_1",327.5,577.5,210.5,122.615251906115,FALSE,"Lac RNAi"
"1867",55,31,311,452,0.516,0.516,-12632786,"Lac_1",327.5,577.5,210.5,126.580014220255,FALSE,"Lac RNAi"
"1868",55,32,311,448,0.516,0.516,-13027544,"Lac_1",327.5,577.5,210.5,130.546926428775,FALSE,"Lac RNAi"
"1869",55,33,311,446,0.258,0.258,-12697809,"Lac_1",327.5,577.5,210.5,132.531128418949,FALSE,"Lac RNAi"
"1870",55,34,307,441,0.826,0.826,-12368846,"Lac_1",327.5,577.5,210.5,138.030793665761,FALSE,"Lac RNAi"
"1871",55,35,317,448,1.575,1.575,-13093335,"Lac_1",327.5,577.5,210.5,129.924978352894,FALSE,"Lac RNAi"
"1872",55,36,315,442,0.816,0.816,-12237256,"Lac_1",327.5,577.5,210.5,136.075346775233,FALSE,"Lac RNAi"
"1873",55,37,319,438,0.73,0.73,-12303569,"Lac_1",327.5,577.5,210.5,139.75872065814,FALSE,"Lac RNAi"
"1874",55,38,321,436,0.365,0.365,-12108508,"Lac_1",327.5,577.5,210.5,141.649214611307,FALSE,"Lac RNAi"
"1875",55,39,323,433,0.465,0.465,-8097206,"Lac_1",327.5,577.5,210.5,144.570052223827,FALSE,"Lac RNAi"
"1876",55,40,324,430,0.408,0.408,-7767987,"Lac_1",327.5,577.5,210.5,147.541519580083,FALSE,"Lac RNAi"
"1877",55,41,324,430,0,0,-7571121,"Lac_1",327.5,577.5,210.5,147.541519580083,FALSE,"Lac RNAi"
"1878",55,42,322,424,0.816,0.816,-7439022,"Lac_1",327.5,577.5,210.5,153.598502596868,FALSE,"Lac RNAi"
"1879",55,43,328,423,0.785,0.785,-7044264,"Lac_1",327.5,577.5,210.5,154.50080905937,FALSE,"Lac RNAi"
"1880",55,44,326,418,0.695,0.695,-7439274,"Lac_1",327.5,577.5,210.5,159.50705313559,FALSE,"Lac RNAi"
"1881",55,45,326,418,0,0,-7570094,"Lac_1",327.5,577.5,210.5,159.50705313559,FALSE,"Lac RNAi"
"1882",55,46,326,414,0.516,0.516,-7372715,"Lac_1",327.5,577.5,210.5,163.506880589167,FALSE,"Lac RNAi"
"1883",55,47,328,418,0.577,0.577,-6912930,"Lac_1",327.5,577.5,210.5,159.500783697134,FALSE,"Lac RNAi"
"1884",65,2,347,568,2.219,2.219,-10986940,"Lac_10",327.5,577.5,210.5,21.6910119634839,FALSE,"Lac RNAi"
"1885",65,3,347,568,0,0,-11053502,"Lac_10",327.5,577.5,210.5,21.6910119634839,FALSE,"Lac RNAi"
"1886",65,4,347,568,0,0,-12369363,"Lac_10",327.5,577.5,210.5,21.6910119634839,FALSE,"Lac RNAi"
"1887",65,5,348,568,0.129,0.129,-12237776,"Lac_10",327.5,577.5,210.5,22.59424705539,FALSE,"Lac RNAi"
"1888",65,6,348,568,0,0,-12040395,"Lac_10",327.5,577.5,210.5,22.59424705539,FALSE,"Lac RNAi"
"1889",65,7,348,568,0,0,-12894936,"Lac_10",327.5,577.5,210.5,22.59424705539,FALSE,"Lac RNAi"
"1890",65,8,348,568,0,0,-12171984,"Lac_10",327.5,577.5,210.5,22.59424705539,FALSE,"Lac RNAi"
"1891",65,9,348,568,0,0,-12303569,"Lac_10",327.5,577.5,210.5,22.59424705539,FALSE,"Lac RNAi"
"1892",65,10,348,568,0,0,-12435155,"Lac_10",327.5,577.5,210.5,22.59424705539,FALSE,"Lac RNAi"
"1893",65,11,343,568,0.645,0.645,-13421273,"Lac_10",327.5,577.5,210.5,18.1796589626978,FALSE,"Lac RNAi"
"1894",65,12,350,570,0.939,0.939,-9541301,"Lac_10",327.5,577.5,210.5,23.7170824512628,FALSE,"Lac RNAi"
"1895",65,13,347,566,0.645,0.645,-13223894,"Lac_10",327.5,577.5,210.5,22.6384628453435,FALSE,"Lac RNAi"
"1896",65,14,347,566,0,0,-13158101,"Lac_10",327.5,577.5,210.5,22.6384628453435,FALSE,"Lac RNAi"
"1897",65,15,345,575,1.189,1.189,-13620205,"Lac_10",327.5,577.5,210.5,17.6776695296637,FALSE,"Lac RNAi"
"1898",65,16,347,574,0.288,0.288,-10660035,"Lac_10",327.5,577.5,210.5,19.811612756159,FALSE,"Lac RNAi"
"1899",65,17,343,575,0.532,0.532,-12368592,"Lac_10",327.5,577.5,210.5,15.7003184681076,FALSE,"Lac RNAi"
"1900",65,18,343,574,0.129,0.129,-12040398,"Lac_10",327.5,577.5,210.5,15.8902485820707,FALSE,"Lac RNAi"
"1901",65,19,342,571,0.408,0.408,-13158362,"Lac_10",327.5,577.5,210.5,15.8902485820707,FALSE,"Lac RNAi"
"1902",65,20,345,570,0.408,0.408,-11316675,"Lac_10",327.5,577.5,210.5,19.0394327646598,FALSE,"Lac RNAi"
"1903",65,21,347,569,0.288,0.288,-11974605,"Lac_10",327.5,577.5,210.5,21.2720473861826,FALSE,"Lac RNAi"
"1904",65,22,348,578,1.168,1.168,-9343932,"Lac_10",327.5,577.5,210.5,20.5060966544099,FALSE,"Lac RNAi"
"1905",65,23,352,580,0.577,0.577,-7173281,"Lac_10",327.5,577.5,210.5,24.6272207120495,FALSE,"Lac RNAi"
"1906",65,24,355,576,0.645,0.645,-10461375,"Lac_10",327.5,577.5,210.5,27.5408787078408,FALSE,"Lac RNAi"
"1907",65,25,357,582,0.816,0.816,-13816290,"Lac_10",327.5,577.5,210.5,29.8412466227535,FALSE,"Lac RNAi"
"1908",65,26,358,584,0.288,0.288,-12368333,"Lac_10",327.5,577.5,210.5,31.1849322590254,FALSE,"Lac RNAi"
"1909",65,27,360,583,0.288,0.288,-11052475,"Lac_10",327.5,577.5,210.5,32.962099447699,FALSE,"Lac RNAi"
"1910",65,28,360,584,0.129,0.129,-13158360,"Lac_10",327.5,577.5,210.5,33.1436268383531,FALSE,"Lac RNAi"
"1911",65,29,363,578,0.865,0.865,-13685222,"Lac_10",327.5,577.5,210.5,35.5035209521535,FALSE,"Lac RNAi"
"1912",65,30,360,578,0.387,0.387,-12304082,"Lac_10",327.5,577.5,210.5,32.50384592629,FALSE,"Lac RNAi"
"1913",65,31,355,584,1.008,1.008,-13881832,"Lac_10",327.5,577.5,210.5,28.2577423018896,FALSE,"Lac RNAi"
"1914",65,32,357,584,0.258,0.258,-13816038,"Lac_10",327.5,577.5,210.5,30.2076149339864,FALSE,"Lac RNAi"
"1915",65,33,353,588,0.73,0.73,-11449547,"Lac_10",327.5,577.5,210.5,27.5771644662754,FALSE,"Lac RNAi"
"1916",65,34,357,590,0.577,0.577,-12829648,"Lac_10",327.5,577.5,210.5,32.0390386872016,FALSE,"Lac RNAi"
"1917",65,35,357,590,0,0,-12763351,"Lac_10",327.5,577.5,210.5,32.0390386872016,FALSE,"Lac RNAi"
"1918",65,36,358,590,0.129,0.129,-13224153,"Lac_10",327.5,577.5,210.5,32.962099447699,FALSE,"Lac RNAi"
"1919",65,37,361,588,0.465,0.465,-12303567,"Lac_10",327.5,577.5,210.5,35.1069793630839,FALSE,"Lac RNAi"
"1920",65,38,361,588,0,0,-12698328,"Lac_10",327.5,577.5,210.5,35.1069793630839,FALSE,"Lac RNAi"
"1921",65,39,355,590,0.816,0.816,-13224151,"Lac_10",327.5,577.5,210.5,30.2076149339864,FALSE,"Lac RNAi"
"1922",65,40,354,586,0.532,0.532,-12238552,"Lac_10",327.5,577.5,210.5,27.8298401001515,FALSE,"Lac RNAi"
"1923",65,41,362,576,1.652,1.652,-12369363,"Lac_10",327.5,577.5,210.5,34.532593299664,FALSE,"Lac RNAi"
"1924",65,42,359,574,0.465,0.465,-11973575,"Lac_10",327.5,577.5,210.5,31.693847983481,FALSE,"Lac RNAi"
"1925",65,43,341,580,2.448,2.448,-13224153,"Lac_10",327.5,577.5,210.5,13.729530217746,FALSE,"Lac RNAi"
"1926",65,44,338,578,0.465,0.465,-13092056,"Lac_10",327.5,577.5,210.5,10.5118980208143,FALSE,"Lac RNAi"
"1927",65,45,337,576,0.288,0.288,-13026263,"Lac_10",327.5,577.5,210.5,9.61769203083567,FALSE,"Lac RNAi"
"1928",65,46,337,582,0.774,0.774,-12828876,"Lac_10",327.5,577.5,210.5,10.5118980208143,FALSE,"Lac RNAi"
"1929",65,47,337,586,0.516,0.516,-12171206,"Lac_10",327.5,577.5,210.5,12.747548783982,FALSE,"Lac RNAi"
"1930",56,2,337,592,1.471,1.471,-12302279,"Lac_2",327.5,577.5,210.5,17.3349358233597,FALSE,"Lac RNAi"
"1931",56,3,342,598,1.008,1.008,-13092308,"Lac_2",327.5,577.5,210.5,25.1097590589794,FALSE,"Lac RNAi"
"1932",56,4,330,602,1.632,1.632,-13289687,"Lac_2",327.5,577.5,210.5,24.6272207120495,FALSE,"Lac RNAi"
"1933",56,5,333,603,0.408,0.408,-13158101,"Lac_2",327.5,577.5,210.5,26.0863949214912,FALSE,"Lac RNAi"
"1934",56,6,324,591,1.935,1.935,-12895958,"Lac_2",327.5,577.5,210.5,13.9463256809814,FALSE,"Lac RNAi"
"1935",56,7,332,593,1.064,1.064,-13026261,"Lac_2",327.5,577.5,210.5,16.140012391569,FALSE,"Lac RNAi"
"1936",56,8,332,596,0.387,0.387,-13092565,"Lac_2",327.5,577.5,210.5,19.0394327646598,FALSE,"Lac RNAi"
"1937",56,9,316,592,2.128,2.128,-13289433,"Lac_2",327.5,577.5,210.5,18.5067555233217,FALSE,"Lac RNAi"
"1938",56,10,322,595,0.865,0.865,-12960981,"Lac_2",327.5,577.5,210.5,18.3439363278441,FALSE,"Lac RNAi"
"1939",56,11,339,590,2.286,2.286,-13355226,"Lac_2",327.5,577.5,210.5,16.985287751463,FALSE,"Lac RNAi"
"1940",56,12,340,595,0.658,0.658,-13157847,"Lac_2",327.5,577.5,210.5,21.5058131676066,FALSE,"Lac RNAi"
"1941",56,13,337,599,0.645,0.645,-13026774,"Lac_2",327.5,577.5,210.5,23.5053185470863,FALSE,"Lac RNAi"
"1942",56,14,335,602,0.465,0.465,-13157588,"Lac_2",327.5,577.5,210.5,25.6222559506379,FALSE,"Lac RNAi"
"1943",56,15,328,596,1.189,1.189,-13158101,"Lac_2",327.5,577.5,210.5,18.5067555233217,FALSE,"Lac RNAi"
